Date,Open,High,Low,Close,Volume
2010-05-18,1667.61,1670.87,1634.38,1647.34,12043969
2010-05-19,1628.69,1657.08,1622.2,1651.42,7575857
2010-05-20,1639.22,1667.61,1626.26,1631.13,7515445
2010-05-21,1581.65,1614.9,1573.55,1607.61,13110790
2010-05-24,1583.28,1604.36,1565.44,1591.38,12910444
2010-05-25,1578.41,1585.71,1545.96,1552.45,11615292
2010-05-26,1579.23,1607.61,1555.68,1600.31,16827333
2010-05-27,1589.78,1659.51,1584.91,1659.51,15091425
2010-05-28,1700.07,1703.32,1665.19,1682.24,11468334
2010-05-31,1670.87,1681.42,1644.94,1664.38,7991342
2010-06-01,1661.95,1663.58,1630.31,1648.17,6905656
2010-06-02,1611.66,1629.52,1579.23,1584.91,21220856
2010-06-03,1601.92,1611.66,1588.14,1607.61,20414668
2010-06-04,1611.66,1634.38,1593.81,1597.88,11785804
2010-06-07,1545.96,1547.59,1507.84,1511.89,20966262
2010-06-08,1504.59,1536.22,1501.34,1513.52,11760897
2010-06-09,1516.77,1520.0,1481.07,1494.06,10926725
2010-06-10,1508.65,1529.73,1487.56,1529.73,12458715
2010-06-11,1562.19,1567.85,1530.54,1539.48,18594185
2010-06-14,1557.32,1562.99,1541.9,1556.52,6651930
2010-06-15,1549.19,1549.19,1524.87,1531.37,8966554
2010-06-16,1563.8,1575.99,1553.26,1566.23,12409891
2010-06-17,1566.23,1577.59,1554.07,1557.32,8341481
2010-06-18,1558.14,1563.8,1543.51,1546.77,5696070
2010-06-21,1581.65,1653.02,1581.65,1648.98,19971076
2010-06-22,1626.26,1678.99,1626.26,1639.22,16550056
2010-06-23,1598.69,1630.31,1598.69,1614.1,9319655
2010-06-24,1646.55,1655.46,1626.26,1627.07,10734025
2010-06-25,1601.92,1604.36,1581.65,1589.78,10149266
2010-06-28,1584.91,1588.14,1553.26,1556.52,8853129
2010-06-29,1557.32,1578.41,1536.22,1541.9,8783842
2010-06-30,1508.65,1518.37,1489.99,1511.89,12195247
2010-07-01,1511.89,1522.44,1484.33,1515.94,14447733
2010-07-02,1515.94,1520.0,1476.2,1481.07,12376970
2010-07-05,1485.95,1496.49,1479.45,1496.49,6429268
2010-07-06,1483.52,1545.16,1477.02,1545.16,10998972
2010-07-07,1528.12,1554.07,1525.69,1542.73,9250119
2010-07-08,1601.92,1604.36,1577.59,1582.46,8535168
2010-07-09,1589.78,1600.31,1570.3,1599.49,9231381
2010-07-12,1592.19,1628.69,1591.38,1599.49,6597807
2010-07-13,1610.04,1614.1,1581.65,1587.33,7019946
2010-07-14,1622.2,1627.07,1614.1,1622.2,7646872
2010-07-15,1605.97,1617.34,1587.33,1592.19,5771154
2010-07-16,1589.78,1609.22,1556.52,1563.8,7517293
2010-07-20,1501.34,1524.07,1497.3,1519.2,15800212
2010-07-21,1532.98,1535.4,1498.11,1503.78,10079237
2010-07-22,1488.37,1491.62,1461.62,1478.65,16299164
2010-07-23,1524.07,1554.07,1507.03,1535.4,14954081
2010-07-26,1532.17,1552.45,1520.83,1522.44,8595947
2010-07-27,1531.37,1532.17,1502.15,1505.41,8252958
2010-07-28,1517.58,1560.58,1513.52,1554.07,10858671
2010-07-29,1524.87,1550.84,1522.44,1536.22,6673752
2010-07-30,1527.31,1543.51,1512.7,1515.94,11352194
2010-08-02,1516.77,1543.51,1506.22,1528.12,7689282
2010-08-03,1575.15,1608.41,1574.35,1600.31,19351548
2010-08-04,1589.78,1603.55,1575.99,1587.33,9778166
2010-08-05,1608.41,1622.2,1596.24,1608.41,10100812
2010-08-06,1592.19,1616.54,1588.96,1594.62,6246556
2010-08-09,1569.48,1585.71,1565.44,1575.99,5924154
2010-08-10,1579.23,1585.71,1550.02,1562.19,8231259
2010-08-11,1541.09,1543.51,1511.07,1519.2,9076282
2010-08-12,1486.75,1507.03,1480.25,1507.03,11241358
2010-08-13,1486.75,1507.84,1477.83,1505.41,16503081
2010-08-16,1484.33,1491.62,1468.11,1489.2,8561675
2010-08-17,1476.2,1502.97,1474.57,1492.44,8116602
2010-08-18,1524.87,1538.66,1512.7,1528.94,12281424
2010-08-19,1529.73,1559.75,1528.94,1559.75,8375753
2010-08-20,1533.8,1550.02,1524.87,1532.17,6507558
2010-08-23,1520.83,1532.17,1510.28,1516.77,5383655
2010-08-24,1498.92,1501.34,1488.37,1494.87,6958301
2010-08-25,1481.07,1502.97,1473.76,1481.07,8115985
2010-08-26,1484.33,1487.56,1458.37,1471.34,13187352
2010-08-27,1455.93,1489.99,1450.26,1483.52,9728604
2010-08-30,1505.41,1532.98,1500.54,1507.84,10582996
2010-08-31,1479.45,1482.69,1457.55,1459.99,13294733
2010-09-01,1450.26,1471.34,1447.01,1466.48,9358244
2010-09-02,1497.3,1501.34,1468.11,1482.69,7889257
2010-09-03,1494.87,1510.28,1488.37,1498.11,7839569
2010-09-06,1521.62,1555.68,1516.77,1553.26,11676445
2010-09-07,1541.09,1554.07,1530.54,1534.62,6922547
2010-09-08,1502.97,1512.7,1486.75,1492.44,9202158
2010-09-09,1522.44,1530.54,1511.89,1522.44,7012674
2010-09-10,1525.69,1538.66,1518.37,1522.44,11047794
2010-09-13,1536.22,1541.09,1517.58,1527.31,8860650
2010-09-14,1532.17,1560.58,1530.54,1542.73,12093161
2010-09-15,1533.8,1577.59,1519.2,1561.38,11879255
2010-09-16,1581.65,1581.65,1555.68,1561.38,7175290
2010-09-17,1572.73,1588.96,1567.85,1585.71,8859169
2010-09-21,1605.97,1608.41,1581.65,1583.28,8035846
2010-09-22,1580.03,1588.96,1564.61,1571.1,7809860
2010-09-24,1541.09,1578.41,1537.05,1553.26,9151365
2010-09-27,1580.82,1605.97,1569.48,1603.55,11526524
2010-09-28,1597.06,1620.59,1593.0,1608.41,11971350
2010-09-29,1609.22,1645.73,1609.22,1636.8,14030400
2010-09-30,1643.29,1649.77,1604.36,1606.81,9949537
2010-10-01,1617.34,1618.15,1578.41,1595.44,9999593
2010-10-04,1593.81,1615.73,1589.78,1592.19,8245930
2010-10-05,1592.19,1608.41,1573.55,1602.74,10446516
2010-10-06,1630.31,1653.02,1627.07,1640.06,15984900
2010-10-07,1643.29,1661.12,1636.8,1645.73,11013027
2010-10-08,1645.73,1658.7,1627.07,1651.42,10193525
2010-10-12,1687.07,1689.52,1643.29,1659.51,16446861
2010-10-13,1664.38,1683.03,1661.12,1661.12,9490040
2010-10-14,1687.07,1718.73,1684.67,1712.24,16746824
2010-10-15,1699.26,1714.67,1689.52,1693.6,10523695
2010-10-18,1696.01,1711.43,1670.87,1677.36,8377973
2010-10-19,1674.93,1691.16,1648.98,1662.77,8549346
2010-10-20,1603.55,1623.83,1589.78,1622.2,18476690
2010-10-21,1634.38,1637.62,1606.81,1610.86,10503351
2010-10-22,1595.44,1618.15,1594.62,1610.04,8293029
2010-10-25,1605.97,1627.88,1595.44,1618.97,7555637
2010-10-26,1601.92,1615.73,1598.69,1600.31,7155566
2010-10-27,1620.59,1624.65,1591.38,1595.44,11156537
2010-10-28,1589.78,1599.49,1582.46,1589.78,7067289
2010-10-29,1592.19,1602.74,1559.75,1569.48,10472035
2010-11-01,1557.32,1586.51,1555.68,1571.92,6582763
2010-11-02,1582.46,1597.06,1571.1,1593.81,10945588
2010-11-04,1610.04,1648.98,1609.22,1642.47,17047773
2010-11-05,1687.07,1705.75,1686.28,1691.96,23486041
2010-11-08,1702.5,1711.43,1689.52,1699.26,12426287
2010-11-09,1688.71,1704.93,1687.91,1692.76,9584232
2010-11-10,1706.56,1734.13,1704.14,1723.57,13467587
2010-11-11,1739.82,1739.82,1715.48,1736.58,9170724
2010-11-12,1731.7,1747.12,1704.93,1705.75,11408663
2010-11-15,1706.56,1715.48,1696.84,1708.18,7482403
2010-11-16,1719.54,1721.98,1688.71,1704.93,9353684
2010-11-17,1678.99,1695.21,1673.3,1694.38,7367128
2010-11-18,1683.84,1719.54,1679.82,1719.54,8419645
2010-11-19,1737.37,1743.05,1716.29,1716.29,8131396
2010-11-22,1730.91,1748.73,1717.9,1739.82,9186131
2010-11-24,1703.32,1723.57,1698.44,1715.48,8597551
2010-11-25,1735.76,1747.91,1725.22,1726.02,7966065
2010-11-26,1726.83,1737.37,1719.54,1721.16,5068284
2010-11-29,1723.57,1743.87,1723.57,1735.76,6575735
2010-11-30,1725.22,1728.47,1708.18,1716.29,11051493
2010-12-01,1723.57,1730.91,1712.24,1730.91,7197112
2010-12-02,1756.85,1767.39,1749.54,1753.61,10534543
2010-12-03,1767.39,1769.84,1744.67,1754.42,9011307
2010-12-06,1755.23,1767.39,1747.91,1756.04,7662652
2010-12-07,1767.39,1773.88,1757.66,1762.54,9916866
2010-12-08,1761.71,1770.64,1758.46,1767.39,7514952
2010-12-09,1768.21,1772.27,1758.46,1766.58,6574875
2010-12-10,1774.69,1774.69,1750.36,1753.61,12942005
2010-12-13,1752.8,1763.35,1744.67,1763.35,6804807
2010-12-14,1764.15,1782.8,1758.46,1781.99,8773978
2010-12-15,1785.23,1823.36,1781.99,1818.5,16271791
2010-12-16,1807.14,1813.61,1796.6,1799.84,8180957
2010-12-17,1794.17,1803.9,1775.5,1780.38,8210795
2010-12-20,1783.62,1783.62,1758.46,1765.78,5021185
2010-12-21,1769.02,1792.54,1764.96,1782.8,6378722
2010-12-22,1794.17,1807.14,1790.92,1795.78,8171096
2010-12-24,1785.23,1801.47,1785.23,1797.42,4526921
2010-12-27,1799.84,1810.36,1794.96,1803.09,5371575
2010-12-28,1800.66,1801.47,1789.28,1792.54,4354071
2010-12-29,1788.47,1799.02,1780.38,1797.42,4458373
2010-12-30,1798.21,1798.21,1780.38,1782.8,4524948
2011-01-04,1809.59,1876.9,1804.69,1857.43,26876117
2011-01-05,1856.6,1888.24,1853.38,1888.24,17141720
2011-01-06,1910.96,1949.91,1910.15,1924.75,20917441
2011-01-07,1909.34,1920.69,1891.5,1905.28,14410871
2011-01-11,1897.99,1945.84,1893.93,1932.05,12668056
2011-01-12,1949.91,1955.57,1932.05,1933.66,12569425
2011-01-13,1951.51,1964.48,1933.66,1944.22,10781492
2011-01-14,1929.6,1951.51,1923.13,1923.13,10120168
2011-01-17,1949.91,1951.51,1910.15,1919.07,8529864
2011-01-18,1919.89,1953.15,1917.44,1940.16,9025487
2011-01-19,1952.33,1952.33,1936.93,1947.46,6435310
2011-01-20,1928.81,1935.28,1919.07,1929.6,7727501
2011-01-21,1910.15,1915.83,1838.78,1843.64,25383703
2011-01-24,1865.53,1887.45,1850.92,1879.31,12286849
2011-01-25,1893.93,1906.09,1881.76,1902.85,8005518
2011-01-26,1883.38,1886.63,1867.97,1870.4,7094783
2011-01-27,1886.63,1902.85,1872.02,1885.0,8043614
2011-01-28,1890.69,1898.78,1861.48,1877.7,8498427
2011-01-31,1833.1,1872.02,1833.1,1853.38,11024124
2011-02-01,1877.7,1877.7,1858.25,1865.53,6131156
2011-02-02,1884.2,1904.47,1881.76,1899.61,10344924
2011-02-03,1908.53,1923.13,1907.71,1917.44,9424573
2011-02-04,1926.37,1929.6,1908.53,1908.53,6317448
2011-02-07,1923.94,1927.98,1910.96,1915.83,5463179
2011-02-08,1922.31,1925.55,1907.71,1914.2,5603852
2011-02-09,1916.63,1926.37,1893.93,1900.4,5994553
2011-02-10,1880.95,1900.4,1879.31,1890.69,6484627
2011-02-14,1918.26,1918.26,1894.74,1906.09,6563162
2011-02-15,1912.58,1943.4,1904.47,1939.36,12045941
2011-02-16,1926.37,1945.84,1926.37,1934.47,7078755
2011-02-17,1945.84,1945.84,1922.31,1924.75,8712581
2011-02-18,1923.94,1928.81,1909.34,1913.4,7795433
2011-02-21,1911.77,1912.58,1899.61,1910.15,5111186
2011-02-22,1906.09,1913.4,1880.14,1883.38,8371317
2011-02-23,1865.53,1870.4,1851.75,1855.82,9239640
2011-02-24,1846.89,1850.92,1822.55,1826.61,10250363
2011-02-25,1818.5,1833.1,1808.75,1829.84,10218432
2011-02-28,1818.5,1844.44,1794.96,1833.91,14605295
2011-03-01,1857.43,1865.53,1845.25,1864.72,9616657
2011-03-02,1834.71,1844.44,1821.74,1825.0,9672259
2011-03-03,1825.0,1842.83,1822.55,1842.83,6470942
2011-03-04,1875.27,1875.27,1851.75,1862.3,7612967
2011-03-07,1842.83,1849.31,1836.34,1842.83,7250375
2011-03-08,1838.78,1850.13,1833.1,1833.91,5105393
2011-03-09,1846.89,1854.18,1825.0,1829.84,8558344
2011-03-10,1825.0,1829.04,1786.06,1792.54,9170352
2011-03-11,1757.66,1773.88,1751.15,1752.8,17458941
2011-03-14,1525.69,1665.19,1516.77,1627.07,22088194
2011-03-15,1566.23,1576.78,1424.28,1520.83,26917667
2011-03-16,1626.26,1690.35,1622.2,1673.3,24950342
2011-03-17,1620.59,1672.5,1605.97,1645.73,18836941
2011-03-18,1667.61,1722.78,1667.61,1722.78,15040627
2011-03-22,1784.42,1794.17,1764.96,1785.23,15820187
2011-03-23,1780.38,1822.55,1777.94,1812.0,12753988
2011-03-24,1820.12,1852.57,1812.0,1838.78,12151106
2011-03-25,1865.53,1879.31,1852.57,1873.66,12012528
2011-03-28,1865.53,1884.2,1859.87,1874.45,12152832
2011-03-29,1829.04,1863.11,1829.04,1847.7,10588421
2011-03-30,1837.95,1876.9,1833.91,1876.08,10963959
2011-03-31,1881.76,1881.76,1863.92,1872.83,7549965
2011-04-01,1877.7,1902.85,1871.22,1885.0,10627011
2011-04-04,1902.04,1922.31,1898.78,1917.44,12240984
2011-04-05,1921.52,1921.52,1877.7,1897.17,13830054
2011-04-06,1895.54,1897.17,1858.25,1867.97,8235206
2011-04-07,1869.6,1876.08,1844.44,1846.07,7240387
2011-04-08,1845.25,1873.66,1833.1,1872.83,9658946
2011-04-11,1869.6,1876.9,1850.92,1853.38,4958553
2011-04-12,1829.84,1838.78,1812.82,1824.15,6194896
2011-04-13,1802.28,1819.31,1798.21,1817.68,6225720
2011-04-14,1815.25,1816.06,1797.42,1809.59,6216473
2011-04-15,1784.42,1794.96,1768.21,1773.88,12488425
2011-04-18,1778.74,1778.74,1752.8,1752.8,5940307
2011-04-19,1747.91,1760.9,1745.49,1752.8,5633068
2011-04-20,1766.58,1776.31,1764.15,1767.39,4607182
2011-04-21,1786.86,1801.47,1779.55,1796.6,6113403
2011-04-22,1786.06,1797.42,1773.07,1790.1,5325835
2011-04-25,1784.42,1796.6,1773.07,1774.69,4249891
2011-04-26,1762.54,1768.21,1746.31,1753.61,6329900
2011-04-27,1756.85,1774.69,1751.99,1753.61,5481300
2011-04-28,1769.02,1773.07,1748.73,1767.39,8821566
2011-05-02,1796.6,1799.84,1787.67,1789.28,6148049
2011-05-06,1760.09,1766.58,1730.09,1764.15,13151102
2011-05-09,1783.62,1784.42,1755.23,1761.71,5566616
2011-05-10,1765.78,1788.47,1745.49,1753.61,11731184
2011-05-11,1756.04,1764.96,1743.87,1747.91,7979504
2011-05-12,1729.27,1736.58,1713.05,1713.05,7914530
2011-05-13,1709.8,1712.24,1669.26,1687.07,10289938
2011-05-16,1662.77,1663.58,1635.99,1648.17,10502858
2011-05-17,1642.47,1669.26,1637.62,1650.61,10174293
2011-05-18,1650.61,1677.36,1640.06,1670.87,8858307
2011-05-19,1695.21,1703.32,1665.19,1669.26,7533323
2011-05-20,1654.65,1673.3,1647.34,1648.17,6112539
2011-05-23,1651.42,1653.02,1628.69,1633.54,6299940
2011-05-24,1614.9,1635.2,1614.1,1633.54,5112298
2011-05-25,1640.06,1655.46,1635.2,1640.87,6441597
2011-05-26,1653.02,1668.44,1649.77,1650.61,5523836
2011-05-27,1642.47,1662.77,1641.67,1644.1,4783487
2011-05-30,1643.29,1648.98,1626.26,1638.44,3862023
2011-05-31,1629.52,1668.44,1628.69,1668.44,6715298
2011-06-01,1678.99,1679.82,1657.88,1672.5,6370214
2011-06-02,1636.8,1639.22,1628.69,1635.2,8387839
2011-06-03,1630.31,1631.94,1608.41,1612.47,8327425
2011-06-06,1607.61,1612.47,1575.99,1584.09,8849431
2011-06-07,1579.23,1605.17,1578.41,1601.13,7865464
2011-06-08,1593.81,1607.61,1585.71,1601.92,6083443
2011-06-09,1593.0,1605.97,1589.78,1597.88,5470082
2011-06-10,1604.36,1619.76,1599.49,1603.55,9132749
2011-06-13,1588.14,1589.78,1576.78,1588.14,5096148
2011-06-14,1577.59,1603.55,1573.55,1601.92,7411141
2011-06-15,1616.54,1618.97,1602.74,1615.73,5299943
2011-06-16,1584.09,1588.96,1566.23,1570.3,10839064
2011-06-17,1571.92,1575.99,1554.07,1566.23,7735145
2011-06-20,1563.8,1570.3,1546.77,1553.26,4511756
2011-06-21,1562.99,1580.03,1555.68,1579.23,5901840
2011-06-22,1589.78,1614.1,1588.96,1603.55,8240999
2011-06-23,1593.0,1610.04,1591.38,1598.69,5140408
2011-06-24,1587.33,1609.22,1587.33,1608.41,5789893
2011-06-27,1607.61,1607.61,1586.51,1589.78,5036720
2011-06-28,1605.97,1612.47,1594.62,1600.31,6847220
2011-06-29,1622.2,1626.26,1607.61,1614.1,10971110
2011-06-30,1622.2,1626.26,1610.86,1622.2,8223490
2011-07-01,1638.44,1657.08,1634.38,1651.42,9134967
2011-07-04,1674.13,1682.24,1666.82,1668.44,6469954
2011-07-05,1664.38,1667.61,1657.08,1660.33,4269740
2011-07-06,1657.88,1681.42,1655.46,1680.6,7641938
2011-07-07,1685.47,1702.5,1683.84,1696.84,9027705
2011-07-08,1716.29,1720.33,1701.7,1702.5,7348756
2011-07-11,1690.35,1701.7,1678.99,1679.82,6223624
2011-07-12,1650.61,1655.46,1644.94,1648.17,7493624
2011-07-13,1652.22,1683.03,1652.22,1678.18,7386606
2011-07-14,1670.06,1680.6,1657.08,1670.06,6967179
2011-07-15,1661.12,1670.87,1653.02,1661.95,5038941
2011-07-19,1660.33,1690.35,1653.84,1680.6,8781251
2011-07-20,1687.07,1696.84,1678.99,1684.67,5023283
2011-07-21,1685.47,1690.35,1673.3,1683.03,5070501
2011-07-22,1699.26,1713.05,1693.6,1705.75,6972849
2011-07-25,1690.35,1695.21,1678.18,1683.84,5084433
2011-07-26,1686.28,1733.31,1679.82,1724.42,9964084
2011-07-27,1710.62,1718.73,1696.01,1713.85,6286253
2011-07-28,1683.84,1693.6,1678.99,1689.52,5472056
2011-07-29,1675.75,1701.7,1670.87,1673.3,6045348
2011-08-01,1690.35,1707.39,1667.61,1667.61,6802095
2011-08-02,1653.84,1655.46,1640.06,1653.84,8009339
2011-08-03,1619.76,1631.94,1614.9,1623.02,7852021
2011-08-04,1627.88,1630.31,1610.86,1613.3,8420630
2011-08-05,1548.4,1567.04,1531.37,1567.04,12641551
2011-08-08,1541.9,1557.32,1527.31,1536.22,8965570
2011-08-09,1494.06,1496.49,1457.55,1494.06,18351675
2011-08-10,1528.94,1531.37,1488.37,1492.44,10931039
2011-08-11,1459.99,1477.83,1459.99,1473.76,11038055
2011-08-12,1497.3,1503.78,1472.15,1481.07,7999108
2011-08-15,1498.92,1506.22,1490.8,1494.06,4709265
2011-08-16,1514.33,1524.87,1498.11,1504.59,7028947
2011-08-17,1505.41,1511.07,1491.62,1494.87,6718382
2011-08-18,1494.06,1496.49,1477.83,1482.69,5981978
2011-08-19,1445.37,1446.2,1425.12,1438.09,13804412
2011-08-22,1420.24,1425.92,1411.32,1419.43,8250000
2011-08-23,1431.59,1431.59,1386.98,1412.94,11598896
2011-08-24,1425.92,1434.83,1383.73,1389.42,9831551
2011-08-25,1399.15,1430.81,1398.35,1414.56,8160986
2011-08-26,1411.32,1432.41,1410.5,1429.96,5263573
2011-08-29,1430.81,1442.95,1411.32,1429.96,7884941
2011-08-30,1447.82,1480.25,1446.2,1454.31,8241122
2011-08-31,1467.3,1489.99,1456.74,1481.89,12058394
2011-09-01,1492.44,1502.97,1480.25,1500.54,7251977
2011-09-02,1483.52,1489.2,1464.04,1483.52,6750560
2011-09-05,1459.99,1465.67,1438.91,1452.68,5483643
2011-09-06,1435.65,1438.09,1412.94,1420.24,6906890
2011-09-07,1439.7,1450.26,1431.59,1443.76,5669811
2011-09-08,1463.22,1466.48,1427.55,1436.47,4978405
2011-09-09,1431.59,1453.5,1429.16,1432.41,10179471
2011-09-12,1403.21,1428.35,1402.4,1428.35,6352214
2011-09-13,1418.6,1432.41,1412.12,1430.81,8447138
2011-09-14,1422.68,1434.83,1402.4,1410.5,7401402
2011-09-15,1415.37,1422.68,1402.4,1412.94,6862629
2011-09-16,1430.81,1455.12,1426.74,1443.76,8667209
2011-09-20,1411.32,1420.24,1404.83,1414.56,9212639
2011-09-21,1406.45,1428.35,1404.02,1421.05,6240391
2011-09-22,1407.27,1411.32,1376.45,1378.88,12238396
2011-09-26,1338.33,1344.8,1264.51,1269.36,25734710
2011-09-27,1300.19,1315.62,1286.41,1315.62,11361197
2011-09-28,1315.62,1328.57,1300.19,1311.56,11060000
2011-09-29,1283.16,1292.09,1253.16,1289.65,13208680
2011-09-30,1301.0,1302.63,1278.3,1291.27,8765843
2011-10-03,1247.49,1253.97,1204.49,1229.63,13081199
2011-10-04,1148.51,1179.34,1131.51,1159.06,39182319
2011-10-05,1162.31,1176.11,1129.87,1133.11,26411564
2011-10-06,1155.01,1182.58,1151.76,1163.13,11806515
2011-10-07,1198.8,1223.14,1189.07,1201.24,11990218
2011-10-11,1232.87,1244.23,1223.14,1223.14,11763241
2011-10-12,1222.34,1262.06,1206.92,1252.34,11015000
2011-10-13,1275.86,1293.71,1265.32,1281.55,12441822
2011-10-14,1275.86,1285.61,1265.32,1265.32,8556004
2011-10-17,1297.77,1318.86,1292.09,1309.94,8700499
2011-10-18,1273.42,1286.41,1268.58,1276.68,6526177
2011-10-19,1295.33,1301.0,1221.53,1232.87,12885291
2011-10-20,1232.87,1240.99,1212.6,1229.63,6202543
2011-10-21,1196.36,1205.29,1182.58,1198.8,9686685
2011-10-24,1216.65,1241.79,1209.36,1238.54,7535541
2011-10-25,1257.21,1262.06,1241.79,1241.79,8687306
2011-10-26,1221.53,1246.67,1208.54,1237.74,8832171
2011-10-27,1248.28,1330.22,1247.49,1327.76,19282876
2011-10-28,1366.72,1378.88,1338.33,1345.62,27204805
2011-10-31,1335.9,1361.84,1331.02,1331.02,8847704
2011-11-01,1309.13,1333.45,1284.8,1298.57,10836477
