Date,Open,High,Low,Close,Volume
2010-02-23,3226.02,3230.06,3201.85,3205.88,2936320
2010-02-24,3201.85,3246.16,3201.85,3246.16,3829677
2010-02-25,3250.18,3250.18,3222.01,3226.02,2886782
2010-02-26,3209.9,3250.18,3209.9,3242.11,2906150
2010-03-01,3230.06,3250.18,3230.06,3234.09,1435509
2010-03-02,3250.18,3254.22,3234.09,3250.18,2305530
2010-03-03,3254.22,3258.24,3242.11,3250.18,2518565
2010-03-04,3254.22,3258.24,3238.09,3242.11,2432778
2010-03-05,3250.18,3266.3,3230.06,3238.09,3771703
2010-03-08,3262.26,3262.26,3238.09,3258.24,3099323
2010-03-09,3246.16,3258.24,3238.09,3238.09,2744637
2010-03-10,3238.09,3246.16,3238.09,3242.11,2131971
2010-03-11,3254.22,3286.44,3246.16,3282.4,3153329
2010-03-12,3326.71,3358.91,3310.61,3330.75,8803244
2010-03-15,3346.84,3358.91,3326.71,3330.75,2546251
2010-03-16,3338.79,3350.88,3330.75,3330.75,1544633
2010-03-17,3350.88,3358.91,3342.82,3358.91,2039856
2010-03-18,3375.04,3407.26,3366.98,3399.2,4452893
2010-03-19,3423.37,3463.65,3419.34,3431.43,4541786
2010-03-23,3439.47,3447.52,3395.19,3403.22,4003733
2010-03-24,3403.22,3419.34,3399.2,3419.34,3147864
2010-03-25,3427.4,3435.45,3419.34,3419.34,4409939
2010-03-26,3419.34,3427.4,3407.26,3427.4,5460346
2010-03-29,3306.56,3346.84,3306.56,3330.75,3374311
2010-03-30,3330.75,3358.91,3318.65,3338.79,3628064
2010-03-31,3342.82,3346.84,3314.64,3314.64,3214282
2010-04-01,3334.76,3350.88,3314.64,3342.82,3397151
2010-04-02,3358.91,3358.91,3306.56,3310.61,2841220
2010-04-05,3322.67,3330.75,3278.38,3286.44,2662203
2010-04-06,3298.53,3330.75,3294.48,3330.75,2926263
2010-04-07,3346.84,3358.91,3334.76,3342.82,3125021
2010-04-08,3334.76,3350.88,3322.67,3326.71,1853140
2010-04-09,3330.75,3346.84,3326.71,3334.76,3849169
2010-04-12,3354.9,3366.98,3350.88,3366.98,3063819
2010-04-13,3370.99,3370.99,3342.82,3354.9,2201369
2010-04-14,3366.98,3383.11,3330.75,3338.79,2465678
2010-04-15,3366.98,3370.99,3330.75,3334.76,2348236
2010-04-16,3334.76,3342.82,3318.65,3330.75,2948236
2010-04-19,3306.56,3318.65,3262.26,3262.26,2650908
2010-04-20,3278.38,3302.54,3262.26,3266.3,2402985
2010-04-21,3298.53,3306.56,3278.38,3286.44,2669033
2010-04-22,3246.16,3250.18,3226.02,3230.06,2773437
2010-04-23,3230.06,3234.09,3181.72,3197.82,4288773
2010-04-26,3217.97,3246.16,3213.94,3222.01,3238989
2010-04-27,3222.01,3230.06,3189.79,3222.01,2617387
2010-04-28,3173.67,3177.69,3157.55,3157.55,3607953
2010-04-30,3222.01,3294.48,3222.01,3262.26,6547002
2010-05-06,3222.01,3262.26,3209.9,3222.01,5696224
2010-05-07,3153.53,3189.79,3141.44,3145.46,4939552
2010-05-10,3105.19,3161.58,3101.17,3149.5,4249296
2010-05-11,3205.88,3222.01,3189.79,3205.88,4555690
2010-05-12,3213.94,3230.06,3185.75,3213.94,2828809
2010-05-13,3181.72,3185.75,3101.17,3181.72,5181511
2010-05-14,3141.44,3177.69,3117.28,3153.53,4478967
2010-05-17,3109.24,3133.4,3101.17,3117.28,4127877
2010-05-18,3145.46,3161.58,3125.34,3141.44,2567228
2010-05-19,3105.19,3137.42,3101.17,3125.34,3001000
2010-05-20,3117.28,3121.32,3101.17,3105.19,2433523
2010-05-21,3060.89,3060.89,3004.51,3012.59,4633031
2010-05-24,2992.43,3060.89,2988.41,3024.65,4038866
2010-05-25,3004.51,3020.62,2988.41,2996.46,3599881
2010-05-26,2984.36,3048.8,2984.36,3000.48,5379651
2010-05-27,2988.41,3004.51,2972.3,2996.46,3978780
2010-05-28,3012.59,3040.76,2984.36,3020.62,4107146
2010-05-31,3020.62,3077.0,3008.53,3056.87,3383867
2010-06-01,3081.03,3081.03,3024.65,3064.92,2927629
2010-06-02,3048.8,3077.0,3040.76,3048.8,3108634
2010-06-03,3085.05,3125.34,3077.0,3117.28,3133713
2010-06-04,3089.08,3109.24,3077.0,3089.08,2287281
2010-06-07,3032.71,3044.77,3012.59,3020.62,3227193
2010-06-08,3028.68,3052.85,3016.58,3040.76,2247924
2010-06-09,3012.59,3036.72,2996.46,3020.62,3467418
2010-06-10,3020.62,3052.85,3020.62,3036.72,2128620
2010-06-11,3081.03,3081.03,3036.72,3056.87,7116465
2010-06-14,3085.05,3097.13,3072.98,3097.13,1696466
2010-06-15,3085.05,3105.19,3064.92,3105.19,1918316
2010-06-16,3125.34,3129.36,3109.24,3125.34,2041718
2010-06-17,3121.32,3145.46,3101.17,3129.36,2425952
2010-06-18,3137.42,3149.5,3125.34,3137.42,2041965
2010-06-21,3157.55,3181.72,3153.53,3165.59,2649416
2010-06-22,3125.34,3133.4,3068.96,3113.24,4391443
2010-06-23,3093.13,3105.19,3072.98,3077.0,2758914
2010-06-24,3093.13,3121.32,3089.08,3093.13,2043207
2010-06-25,3072.98,3125.34,3072.98,3113.24,2821236
2010-06-28,3113.24,3133.4,3109.24,3117.28,1618502
2010-06-29,3121.32,3141.44,3105.19,3121.32,1916453
2010-06-30,3109.24,3133.4,3077.0,3077.0,3558544
2010-07-01,3068.96,3101.17,3060.89,3097.13,3561274
2010-07-02,3125.34,3145.46,3113.24,3133.4,3499075
2010-07-05,3117.28,3137.42,3113.24,3133.4,1439109
2010-07-06,3121.32,3153.53,3097.13,3137.42,2974306
2010-07-07,3129.36,3169.63,3129.36,3169.63,3159411
2010-07-08,3205.88,3213.94,3193.8,3213.94,2631910
2010-07-09,3262.26,3262.26,3226.02,3242.11,4147494
2010-07-12,3222.01,3234.09,3197.82,3201.85,1901804
2010-07-13,3201.85,3222.01,3193.8,3205.88,1858849
2010-07-14,3234.09,3242.11,3226.02,3238.09,1613412
2010-07-15,3193.8,3201.85,3149.5,3193.8,4168102
2010-07-16,3205.88,3226.02,3137.42,3145.46,4613169
2010-07-20,3117.28,3169.63,3117.28,3149.5,2397894
2010-07-21,3153.53,3177.69,3117.28,3153.53,2768842
2010-07-22,3157.55,3173.67,3133.4,3169.63,2343022
2010-07-23,3177.69,3181.72,3157.55,3173.67,2163256
2010-07-26,3177.69,3197.82,3173.67,3181.72,1633770
2010-07-27,3173.67,3189.79,3157.55,3185.75,1872754
2010-07-28,3201.85,3222.01,3189.79,3205.88,3198641
2010-07-29,3193.8,3213.94,3193.8,3205.88,1488521
2010-07-30,3205.88,3217.97,3189.79,3193.8,2579397
2010-08-02,3189.79,3213.94,3181.72,3185.75,2164002
2010-08-03,3222.01,3238.09,3213.94,3234.09,2589079
2010-08-04,3217.97,3230.06,3193.8,3197.82,2688522
2010-08-05,3226.02,3238.09,3205.88,3226.02,2198141
2010-08-06,3201.85,3242.11,3201.85,3238.09,1558537
2010-08-09,3222.01,3262.26,3213.94,3258.24,2163505
2010-08-10,3262.26,3278.38,3246.16,3262.26,2286907
2010-08-11,3234.09,3246.16,3197.82,3209.9,2645069
2010-08-12,3189.79,3213.94,3181.72,3197.82,2760776
2010-08-13,3181.72,3209.9,3181.72,3201.85,2817015
2010-08-16,3185.75,3201.85,3181.72,3197.82,2390942
2010-08-17,3181.72,3197.82,3165.59,3189.79,1709130
2010-08-18,3193.8,3201.85,3161.58,3185.75,3418256
2010-08-19,3169.63,3181.72,3165.59,3181.72,2753945
2010-08-20,3165.59,3169.63,3141.44,3145.46,2767232
2010-08-23,3141.44,3149.5,3117.28,3145.46,2609192
2010-08-24,3133.4,3165.59,3125.34,3153.53,2852026
2010-08-25,3109.24,3113.24,3068.96,3081.03,4993805
2010-08-26,3085.05,3133.4,3081.03,3121.32,3081074
2010-08-27,3085.05,3113.24,3077.0,3101.17,3257985
2010-08-30,3133.4,3161.58,3129.36,3141.44,3368970
2010-08-31,3121.32,3133.4,3101.17,3109.24,3843582
2010-09-01,3109.24,3109.24,3089.08,3105.19,3507269
2010-09-02,3141.44,3141.44,3113.24,3133.4,3099820
2010-09-03,3153.53,3173.67,3149.5,3165.59,2669526
2010-09-06,3177.69,3205.88,3169.63,3201.85,2385978
2010-09-07,3205.88,3213.94,3189.79,3197.82,1971698
2010-09-08,3185.75,3197.82,3173.67,3185.75,2754817
2010-09-09,3193.8,3205.88,3177.69,3205.88,2074865
2010-09-10,3209.9,3238.09,3197.82,3217.97,5356310
2010-09-13,3230.06,3242.11,3217.97,3222.01,2149602
2010-09-14,3222.01,3230.06,3205.88,3222.01,1890134
2010-09-15,3209.9,3258.24,3201.85,3234.09,3832782
2010-09-16,3254.22,3258.24,3226.02,3234.09,2916330
2010-09-17,3238.09,3246.16,3230.06,3234.09,2259719
2010-09-21,3238.09,3246.16,3230.06,3238.09,3091131
2010-09-22,3242.11,3254.22,3234.09,3238.09,4083682
2010-09-24,3226.02,3254.22,3217.97,3230.06,4631791
2010-09-27,3250.18,3254.22,3234.09,3246.16,3459845
2010-09-28,3157.55,3169.63,3121.32,3141.44,3707768
2010-09-29,3149.5,3161.58,3129.36,3157.55,4218133
2010-09-30,3137.42,3145.46,3085.05,3089.08,4520805
2010-10-01,3109.24,3121.32,3097.13,3113.24,2369094
2010-10-04,3125.34,3129.36,3093.13,3101.17,2351960
2010-10-05,3081.03,3133.4,3077.0,3117.28,3336816
2010-10-06,3137.42,3149.5,3117.28,3145.46,3276109
2010-10-07,3141.44,3169.63,3133.4,3161.58,2403853
2010-10-08,3161.58,3165.59,3145.46,3145.46,2290633
2010-10-12,3153.53,3157.55,3093.13,3097.13,3202738
2010-10-13,3109.24,3121.32,3097.13,3101.17,1919060
2010-10-14,3141.44,3145.46,3125.34,3133.4,2223469
2010-10-15,3117.28,3129.36,3093.13,3117.28,2570085
2010-10-18,3113.24,3141.44,3113.24,3129.36,1251399
2010-10-19,3109.24,3149.5,3109.24,3137.42,1826448
2010-10-20,3109.24,3117.28,3085.05,3093.13,2331726
2010-10-21,3081.03,3089.08,3060.89,3072.98,3240479
2010-10-22,3085.05,3101.17,3072.98,3097.13,1948482
2010-10-25,3097.13,3097.13,3072.98,3072.98,1745749
2010-10-26,3068.96,3093.13,3068.96,3072.98,1955061
2010-10-27,3068.96,3072.98,3020.62,3040.76,2902675
2010-10-28,3040.76,3056.87,3028.68,3044.77,1879583
2010-10-29,3044.77,3052.85,3028.68,3036.72,2503791
2010-11-01,3048.8,3077.0,3036.72,3064.92,2580638
2010-11-02,3068.96,3105.19,3064.92,3093.13,2603854
2010-11-04,3133.4,3149.5,3121.32,3145.46,3820864
2010-11-05,3173.67,3197.82,3173.67,3181.72,3856989
2010-11-08,3185.75,3197.82,3165.59,3197.82,1830792
2010-11-09,3177.69,3209.9,3173.67,3181.72,2569342
2010-11-10,3205.88,3213.94,3193.8,3205.88,2300812
2010-11-11,3213.94,3222.01,3169.63,3181.72,3037375
2010-11-12,3185.75,3197.82,3169.63,3173.67,2549105
2010-11-15,3169.63,3173.67,3141.44,3157.55,3120429
2010-11-16,3157.55,3157.55,3113.24,3125.34,4157426
2010-11-17,3117.28,3129.36,3093.13,3117.28,2945877
2010-11-18,3137.42,3201.85,3133.4,3197.82,3347368
2010-11-19,3213.94,3213.94,3173.67,3185.75,3049788
2010-11-22,3222.01,3222.01,3193.8,3201.85,2556924
2010-11-24,3181.72,3201.85,3153.53,3157.55,2752706
2010-11-25,3161.58,3165.59,3137.42,3141.44,2389328
2010-11-26,3137.42,3145.46,3129.36,3137.42,2108756
2010-11-29,3129.36,3169.63,3129.36,3157.55,1796652
2010-11-30,3145.46,3169.63,3133.4,3133.4,3240104
2010-12-01,3133.4,3149.5,3125.34,3133.4,2088522
2010-12-02,3153.53,3161.58,3125.34,3141.44,2945133
2010-12-03,3157.55,3169.63,3141.44,3149.5,2371201
2010-12-06,3145.46,3157.55,3113.24,3121.32,3512855
2010-12-07,3125.34,3129.36,3113.24,3121.32,3099200
2010-12-08,3141.44,3201.85,3129.36,3197.82,6390204
2010-12-09,3193.8,3197.82,3157.55,3181.72,3513477
2010-12-10,3201.85,3201.85,3161.58,3181.72,7698712
2010-12-13,3181.72,3189.79,3173.67,3189.79,2129736
2010-12-14,3181.72,3193.8,3177.69,3193.8,2673377
2010-12-15,3193.8,3205.88,3181.72,3185.75,3616767
2010-12-16,3193.8,3209.9,3189.79,3201.85,2349477
2010-12-17,3205.88,3213.94,3201.85,3209.9,2501558
2010-12-20,3222.01,3230.06,3189.79,3201.85,3402365
2010-12-21,3197.82,3222.01,3193.8,3217.97,1904658
2010-12-22,3209.9,3217.97,3205.88,3217.97,2081445
2010-12-24,3217.97,3217.97,3205.88,3209.9,1598388
2010-12-27,3205.88,3217.97,3205.88,3213.94,1307015
2010-12-28,3222.01,3234.09,3217.97,3217.97,2065305
2010-12-29,3226.02,3234.09,3213.94,3230.06,1922537
2010-12-30,3234.09,3242.11,3217.97,3217.97,2137063
2011-01-04,3226.02,3234.09,3222.01,3222.01,1742027
2011-01-05,3234.09,3234.09,3217.97,3222.01,1743642
2011-01-06,3234.09,3234.09,3217.97,3234.09,2838491
2011-01-07,3234.09,3234.09,3205.88,3213.94,2969093
2011-01-11,3213.94,3217.97,3201.85,3201.85,3330113
2011-01-12,3213.94,3213.94,3197.82,3209.9,2950100
2011-01-13,3217.97,3226.02,3205.88,3226.02,3726640
2011-01-14,3201.85,3226.02,3201.85,3213.94,3507891
2011-01-17,3217.97,3226.02,3213.94,3222.01,1535696
2011-01-18,3209.9,3213.94,3201.85,3205.88,1963133
2011-01-19,3213.94,3213.94,3193.8,3193.8,2271762
2011-01-20,3193.8,3205.88,3193.8,3193.8,2236131
2011-01-21,3193.8,3213.94,3193.8,3197.82,3461461
2011-01-24,3205.88,3213.94,3197.82,3213.94,2692619
2011-01-25,3217.97,3254.22,3205.88,3242.11,3960034
2011-01-26,3238.09,3238.09,3217.97,3217.97,1931350
2011-01-27,3226.02,3238.09,3213.94,3213.94,2755435
2011-01-28,3205.88,3213.94,3189.79,3197.82,4123784
2011-01-31,3185.75,3197.82,3173.67,3181.72,3123033
2011-02-01,3201.85,3222.01,3193.8,3217.97,3040229
2011-02-02,3201.85,3230.06,3197.82,3230.06,3011428
2011-02-03,3213.94,3234.09,3213.94,3230.06,1451028
2011-02-04,3234.09,3242.11,3226.02,3230.06,3358913
2011-02-07,3230.06,3238.09,3222.01,3230.06,2411676
2011-02-08,3234.09,3238.09,3230.06,3238.09,1724894
2011-02-09,3238.09,3254.22,3234.09,3242.11,3199262
2011-02-10,3238.09,3250.18,3234.09,3250.18,2128000
2011-02-14,3258.24,3262.26,3238.09,3242.11,2304165
2011-02-15,3238.09,3246.16,3226.02,3230.06,2623468
2011-02-16,3234.09,3254.22,3234.09,3250.18,2426695
2011-02-17,3242.11,3254.22,3230.06,3254.22,2930236
2011-02-18,3262.26,3302.54,3262.26,3302.54,4537687
2011-02-21,3286.44,3314.64,3282.4,3306.56,2953452
2011-02-22,3294.48,3302.54,3282.4,3282.4,3051774
2011-02-23,3274.35,3282.4,3262.26,3262.26,2784114
2011-02-24,3258.24,3278.38,3230.06,3238.09,4161274
2011-02-25,3234.09,3242.11,3230.06,3234.09,2466922
2011-02-28,3250.18,3286.44,3242.11,3274.35,4919936
2011-03-01,3294.48,3306.56,3282.4,3290.45,3386725
2011-03-02,3270.32,3278.38,3258.24,3262.26,3733588
2011-03-03,3278.38,3282.4,3270.32,3274.35,1712109
2011-03-04,3294.48,3302.54,3266.3,3278.38,3248423
2011-03-07,3290.45,3290.45,3270.32,3270.32,3147492
2011-03-08,3274.35,3286.44,3266.3,3266.3,3339300
2011-03-09,3286.44,3294.48,3278.38,3286.44,2047676
2011-03-10,3290.45,3298.53,3278.38,3286.44,2795040
2011-03-11,3262.26,3278.38,3246.16,3246.16,8588348
2011-03-14,3141.44,3213.94,3093.13,3149.5,8171836
2011-03-15,3105.19,3117.28,2899.8,2948.12,11040865
2011-03-16,3004.51,3068.96,2972.3,2996.46,13284197
2011-03-17,2996.46,3032.71,2952.14,3000.48,10958930
2011-03-18,3024.65,3068.96,3020.62,3068.96,6824348
2011-03-22,3149.5,3153.53,3105.19,3141.44,7684188
2011-03-23,3169.63,3173.67,3121.32,3137.42,7043217
2011-03-24,3141.44,3157.55,3133.4,3145.46,5601501
2011-03-25,3165.59,3185.75,3157.55,3185.75,4387099
2011-03-28,3193.8,3197.82,3161.58,3185.75,5877480
2011-03-29,3109.24,3149.5,3101.17,3117.28,5794921
2011-03-30,3137.42,3153.53,3117.28,3145.46,4665559
2011-03-31,3149.5,3149.5,3105.19,3125.34,5036633
2011-04-01,3129.36,3141.44,3105.19,3105.19,4703797
2011-04-04,3121.32,3141.44,3117.28,3133.4,3653017
2011-04-05,3145.46,3153.53,3121.32,3137.42,5695976
2011-04-06,3113.24,3145.46,3109.24,3121.32,4263450
2011-04-07,3133.4,3141.44,3121.32,3133.4,3363757
2011-04-08,3129.36,3149.5,3113.24,3133.4,5440357
2011-04-11,3133.4,3157.55,3133.4,3157.55,2909875
2011-04-12,3149.5,3149.5,3121.32,3133.4,3609194
2011-04-13,3141.44,3213.94,3137.42,3213.94,7958676
2011-04-14,3181.72,3185.75,3161.58,3169.63,4824962
2011-04-15,3161.58,3177.69,3157.55,3165.59,3033900
2011-04-18,3173.67,3189.79,3161.58,3169.63,3072258
2011-04-19,3161.58,3173.67,3129.36,3129.36,3476233
2011-04-20,3141.44,3157.55,3133.4,3149.5,2042337
2011-04-21,3169.63,3197.82,3161.58,3189.79,4579277
2011-04-22,3169.63,3177.69,3157.55,3157.55,1987713
2011-04-25,3161.58,3169.63,3133.4,3133.4,1650035
2011-04-26,3121.32,3125.34,3089.08,3093.13,3369839
2011-04-27,3105.19,3133.4,3105.19,3133.4,3291377
2011-04-28,3141.44,3157.55,3117.28,3157.55,3209938
2011-05-02,3177.69,3177.69,3157.55,3173.67,1913100
2011-05-06,3177.69,3181.72,3153.53,3153.53,2621606
2011-05-09,3169.63,3173.67,3141.44,3153.53,2019617
2011-05-10,3161.58,3165.59,3141.44,3141.44,1808819
2011-05-11,3153.53,3169.63,3137.42,3161.58,3695848
2011-05-12,3149.5,3173.67,3117.28,3117.28,5075368
2011-05-13,3121.32,3125.34,3036.72,3052.85,8704052
2011-05-16,3036.72,3056.87,3020.62,3020.62,3909010
2011-05-17,3032.71,3064.92,3028.68,3048.8,3643334
2011-05-18,3048.8,3056.87,3028.68,3036.72,4455998
2011-05-19,3052.85,3064.92,3044.77,3052.85,3822230
2011-05-20,3068.96,3085.05,3052.85,3064.92,4999018
2011-05-23,3068.96,3072.98,3056.87,3072.98,3640850
2011-05-24,3085.05,3113.24,3072.98,3077.0,4423472
2011-05-25,3105.19,3105.19,3068.96,3077.0,2680701
2011-05-26,3081.03,3081.03,3060.89,3068.96,2303541
2011-05-27,3064.92,3085.05,3060.89,3060.89,2254008
2011-05-30,3064.92,3068.96,3044.77,3060.89,3111986
2011-05-31,3064.92,3113.24,3056.87,3113.24,7129375
2011-06-01,3117.28,3121.32,3089.08,3121.32,3135574
2011-06-02,3097.13,3101.17,3081.03,3081.03,3094482
2011-06-03,3077.0,3089.08,3064.92,3064.92,1874369
2011-06-06,3060.89,3072.98,3048.8,3048.8,2302675
2011-06-07,3048.8,3056.87,3032.71,3044.77,2593301
2011-06-08,3032.71,3048.8,3032.71,3040.76,2411426
2011-06-09,3040.76,3048.8,3036.72,3040.76,1755683
2011-06-10,3036.72,3040.76,2936.05,2952.14,15255276
2011-06-13,2940.05,2992.43,2940.05,2976.31,4321546
2011-06-14,2992.43,3004.51,2976.31,2980.35,2461083
2011-06-15,2984.36,2992.43,2968.26,2988.41,2260338
2011-06-16,2952.14,2956.16,2923.96,2932.03,4463448
2011-06-17,2919.92,2923.96,2903.83,2903.83,3345380
2011-06-20,2923.96,2944.11,2923.96,2932.03,2181383
2011-06-21,2923.96,2927.99,2907.84,2923.96,2564995
2011-06-22,2919.92,2956.16,2915.91,2952.14,2842837
2011-06-23,2940.05,2944.11,2932.03,2936.05,1857609
2011-06-24,2944.11,2948.12,2923.96,2923.96,2860341
2011-06-27,2923.96,2936.05,2919.92,2923.96,2121543
2011-06-28,2952.14,2952.14,2923.96,2936.05,1891127
2011-06-29,2948.12,2960.2,2936.05,2960.2,2138552
2011-06-30,2980.35,2996.46,2964.23,2992.43,3338305
2011-07-01,3000.48,3008.53,2980.35,2992.43,2457611
2011-07-04,3024.65,3024.65,3000.48,3020.62,2498329
2011-07-05,3032.71,3048.8,3028.68,3040.76,2263691
2011-07-06,3044.77,3048.8,3016.58,3028.68,2908634
2011-07-07,3020.62,3028.68,3016.58,3020.62,1986969
2011-07-08,3040.76,3040.76,3012.59,3012.59,2816020
2011-07-11,2996.46,3000.48,2988.41,2992.43,1832655
2011-07-12,2972.3,2980.35,2960.2,2964.23,3550473
2011-07-13,2968.26,2988.41,2964.23,2968.26,2351217
2011-07-14,2968.26,2992.43,2964.23,2984.36,1654379
2011-07-15,2980.35,2996.46,2972.3,2988.41,2034391
2011-07-19,2980.35,2996.46,2976.31,2976.31,1879084
2011-07-20,2992.43,2996.46,2980.35,2988.41,1430046
2011-07-21,2976.31,2992.43,2976.31,2992.43,1894109
2011-07-22,3008.53,3016.58,2996.46,3000.48,2190818
2011-07-25,3004.51,3016.58,2992.43,3008.53,1589947
2011-07-26,3008.53,3020.62,3004.51,3004.51,1384111
2011-07-27,3004.51,3012.59,2988.41,3004.51,2020363
2011-07-28,2988.41,2992.43,2972.3,2976.31,1944635
2011-07-29,2972.3,2984.36,2960.2,2960.2,2255251
2011-08-01,2972.3,3008.53,2968.26,2988.41,2747986
2011-08-02,2972.3,2976.31,2964.23,2964.23,2229675
2011-08-03,2956.16,2968.26,2948.12,2952.14,2171203
2011-08-04,2956.16,2972.3,2948.12,2948.12,2469280
2011-08-05,2919.92,2932.03,2907.84,2915.91,3821981
2011-08-08,2907.84,2919.92,2899.8,2907.84,5121301
2011-08-09,2883.69,2883.69,2859.52,2875.63,5545014
2011-08-10,2899.8,2907.84,2883.69,2883.69,5085424
2011-08-11,2859.52,2883.69,2859.52,2871.6,4546006
2011-08-12,2899.8,2923.96,2891.75,2923.96,3467046
2011-08-15,2956.16,2956.16,2927.99,2932.03,2605218
2011-08-16,2932.03,2940.05,2923.96,2936.05,2220364
2011-08-17,2927.99,2932.03,2907.84,2923.96,3962765
2011-08-18,2936.05,2944.11,2923.96,2936.05,3102925
2011-08-19,2899.8,2927.99,2899.8,2915.91,3747616
2011-08-22,2907.84,2932.03,2903.83,2911.88,4135452
2011-08-23,2932.03,2944.11,2923.96,2940.05,3714594
2011-08-24,2952.14,2952.14,2915.91,2919.92,3301435
2011-08-25,2936.05,2940.05,2907.84,2907.84,2437745
2011-08-26,2915.91,2927.99,2903.83,2911.88,2676480
2011-08-29,2915.91,2927.99,2903.83,2919.92,2881198
2011-08-30,2936.05,2944.11,2927.99,2936.05,1934827
2011-08-31,2940.05,2976.31,2932.03,2976.31,2959285
2011-09-01,2992.43,2996.46,2960.2,2976.31,2629552
2011-09-02,2960.2,2976.31,2948.12,2964.23,2618007
2011-09-05,2948.12,2972.3,2948.12,2968.26,2184115
2011-09-06,2968.26,2984.36,2960.2,2960.2,3855875
2011-09-07,2972.3,2976.31,2952.14,2956.16,3089889
2011-09-08,2972.3,3004.51,2972.3,3000.48,3362515
2011-09-09,2980.35,3020.62,2980.35,3016.58,5714972
2011-09-12,3000.48,3016.58,2988.41,2992.43,2609317
2011-09-13,3008.53,3008.53,2992.43,2992.43,2180886
2011-09-14,2984.36,2988.41,2944.11,2948.12,4981388
2011-09-15,2960.2,2968.26,2952.14,2960.2,3696720
2011-09-16,2968.26,2968.26,2952.14,2960.2,3325767
2011-09-20,2960.2,2964.23,2952.14,2956.16,3058605
2011-09-21,2956.16,2980.35,2948.12,2972.3,4311865
2011-09-22,2972.3,2984.36,2960.2,2984.36,2907890
2011-09-26,2984.36,2992.43,2956.16,2964.23,4606715
2011-09-27,2984.36,3016.58,2976.31,3016.58,5426827
2011-09-28,2948.12,2964.23,2932.03,2948.12,4273378
2011-09-29,2952.14,2964.23,2944.11,2964.23,3064437
2011-09-30,2968.26,2972.3,2952.14,2964.23,2611676
2011-10-03,2944.11,2964.23,2940.05,2956.16,2718069
2011-10-04,2940.05,2956.16,2923.96,2932.03,3164747
2011-10-05,2927.99,2932.03,2891.75,2891.75,4190821
2011-10-06,2907.84,2927.99,2903.83,2919.92,2142771
2011-10-07,2940.05,2940.05,2923.96,2927.99,1653012
2011-10-11,2952.14,2952.14,2919.92,2944.11,1972444
2011-10-12,2944.11,2956.16,2927.99,2927.99,2077843
2011-10-13,2944.11,2944.11,2919.92,2919.92,1983120
2011-10-14,2903.83,2911.88,2887.7,2887.7,2915834
2011-10-17,2923.96,2923.96,2891.75,2915.91,1775545
2011-10-18,2899.8,2911.88,2891.75,2895.75,1110616
2011-10-19,2903.83,2915.91,2895.75,2903.83,1736440
2011-10-20,2907.84,2911.88,2891.75,2891.75,1509376
2011-10-21,2891.75,2895.75,2871.6,2879.65,1757048
2011-10-24,2879.65,2891.75,2871.6,2871.6,1673871
2011-10-25,2883.69,2883.69,2827.3,2835.36,3278219
2011-10-26,2835.36,2851.47,2827.3,2827.3,2141160
2011-10-27,2835.36,2851.47,2831.33,2847.45,1694728
2011-10-28,2875.63,2895.75,2871.6,2895.75,2770584
2011-10-31,2879.65,2907.84,2851.47,2851.47,3351092
2011-11-01,2851.47,2855.47,2831.33,2831.33,2065554
